hf_id,hf_navn,helseregion,spesialitet_kode,spesialitet,metric,period,value,unit,source_id,quality
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2016,29,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2017,37,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2018,37,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2019,39,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2020,38,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2021,38,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2022,45,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2023,39,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2024,41,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,37,Radiologi,arsverk,2025,41,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2015,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2016,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2017,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2018,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2019,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2020,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2021,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2022,3,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2023,7,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2024,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,38,Revmatologi,arsverk,2025,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2015,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2016,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2017,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2018,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2019,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2020,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2021,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2022,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2023,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2024,3,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,39,Samfunnsmedisin,arsverk,2025,4,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2015,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2016,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2017,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2018,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2019,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2020,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2021,8,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2022,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2023,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2024,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,40,Øre-nese-halssykdommer,arsverk,2025,11,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2015,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2016,9,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2017,8,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2018,11,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2019,8,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2020,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2021,11,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2022,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2023,10,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2024,12,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,41,Øyesykdommer,arsverk,2025,12,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2015,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2016,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2017,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2018,1,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2019,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2020,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2021,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2022,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2023,5,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2024,6,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,43,Rus og avhengighetsmedisin,arsverk,2025,7,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2015,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2016,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2017,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2018,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2019,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2020,5,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2021,3,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2022,3,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2023,3,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2024,2,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,44,Akutt- og mottaksmedisin,arsverk,2025,4,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2015,189,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2016,197,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2017,194,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2018,181,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2019,184,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2020,189,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2021,201,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2022,207,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2023,234,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2024,239,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,PSY,Psykologi,arsverk,2025,234,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2015,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2016,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2017,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2018,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2019,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2020,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2021,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2022,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2023,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2024,0,arsverk,ssb_14080,ekte
983974678,Helse Stavanger HF,H03,99,Utgått eller uoppgitt spesialitet,arsverk,2025,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2015,259,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2016,261,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2017,269,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2018,274,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2019,280,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2020,290,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2021,296,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2022,305,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2023,313,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2024,325,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,TOT,I alt,arsverk,2025,338,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2015,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2016,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2017,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2018,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2019,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2020,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2021,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2022,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2023,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2024,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,10,Allmennmedisin,arsverk,2025,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2015,20,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2016,21,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2017,19,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2018,19,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2019,20,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2020,21,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2021,22,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2022,22,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2023,23,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2024,26,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,11,Anestesiologi,arsverk,2025,28,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2015,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2016,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2017,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2018,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2019,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2020,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2021,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2022,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2023,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2024,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,12,Arbeidsmedisin,arsverk,2025,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2015,9,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2016,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2017,11,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2018,11,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2019,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2020,12,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2021,11,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2022,14,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2023,13,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2024,14,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,13,Barne- og ungdomspsykiatri,arsverk,2025,14,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2015,7,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2016,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2017,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2018,7,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2019,9,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2020,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2021,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2022,12,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2023,13,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2024,9,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,14,Barnesykdommer,arsverk,2025,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2015,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2016,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2017,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2018,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2019,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2020,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2021,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2022,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2023,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2024,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,15,Fysikalsk medisin og rehabilitering,arsverk,2025,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2015,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2016,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2017,11,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2018,12,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2019,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2020,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2021,12,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2022,13,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2023,13,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2024,16,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,16,Fødselshjelp og kvinnesykdommer,arsverk,2025,13,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2015,7,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2016,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2017,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2018,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2019,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2020,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2021,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2022,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2023,10,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2024,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17,Generell kirurgi,arsverk,2025,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2015,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2016,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2017,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2018,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2019,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2020,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2021,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2022,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2023,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2024,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17a,Barnekirurgi,arsverk,2025,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2015,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2016,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2017,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2018,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2019,5,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2020,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2021,7,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2022,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2023,6,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2024,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17b,Gastroenterologisk kirurgi,arsverk,2025,8,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2015,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2016,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2017,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2018,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2019,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2020,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2021,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2022,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2023,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2024,0,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17c,Karkirurgi,arsverk,2025,2,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2015,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2016,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2017,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2018,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2019,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2020,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2021,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2022,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2023,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2024,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17d,Thoraxkirurgi,arsverk,2025,1,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17e,Urologi,arsverk,2015,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17e,Urologi,arsverk,2016,4,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17e,Urologi,arsverk,2017,3,arsverk,ssb_14080,ekte
983974694,Helse Fonna HF,H03,17e,Urologi,arsverk,2018,2,arsverk,ssb_14080,ekte
