omrade_id,omrade_navn,omrade_type,tjenesteomrade,aldersgruppe,period,value,unit,source_id,quality
983975259,Sykehuset i Vestfold HF,hf,VOP,50-66,2018,52196,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,VOP,67-79,2018,27622,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,VOP,80-89,2018,8840,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,VOP,90+,2018,2226,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,VOP,alle,2018,184621,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,BUP,0-17,2018,48039,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,BUP,alle,2018,48039,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,0-17,2018,48039,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,18-29,2018,33330,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,30-49,2018,60407,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,50-66,2018,52196,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,67-79,2018,27622,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,80-89,2018,8840,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,90+,2018,2226,personer,ssb_13982,ekte
983975259,Sykehuset i Vestfold HF,hf,TSB,alle,2018,232660,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,0-17,2018,77772,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,18-29,2018,58333,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,30-49,2018,98215,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,50-66,2018,92571,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,67-79,2018,53615,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,80-89,2018,17093,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,90+,2018,4141,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,SOM,alle,2018,401740,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,18-29,2018,55296,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,30-49,2018,92197,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,50-66,2018,87683,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,67-79,2018,51330,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,80-89,2018,16462,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,90+,2018,4006,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,VOP,alle,2018,306974,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,BUP,0-17,2018,73085,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,BUP,alle,2018,73085,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,0-17,2018,73085,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,18-29,2018,55296,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,30-49,2018,92197,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,50-66,2018,87683,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,67-79,2018,51330,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,80-89,2018,16462,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,90+,2018,4006,personer,ssb_13982,ekte
983971709,Sykehuset Innlandet HF,hf,TSB,alle,2018,380059,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,0-17,2018,61163,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,18-29,2018,42209,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,30-49,2018,77192,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,50-66,2018,65159,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,67-79,2018,35642,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,80-89,2018,10964,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,90+,2018,2409,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,SOM,alle,2018,294738,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,18-29,2018,42209,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,30-49,2018,77192,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,50-66,2018,65159,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,67-79,2018,35642,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,80-89,2018,10964,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,90+,2018,2409,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,VOP,alle,2018,233575,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,BUP,0-17,2018,61163,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,BUP,alle,2018,61163,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,0-17,2018,61163,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,18-29,2018,42209,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,30-49,2018,77192,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,50-66,2018,65159,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,67-79,2018,35642,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,80-89,2018,10964,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,90+,2018,2409,personer,ssb_13982,ekte
983971768,Sykehuset Østfold HF,hf,TSB,alle,2018,294738,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,0-17,2018,22451,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,18-29,2018,41414,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,30-49,2018,60515,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,50-66,2018,19324,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,67-79,2018,6827,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,80-89,2018,1548,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,90+,2018,626,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,SOM,alle,2018,152705,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,18-29,2018,41414,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,30-49,2018,60515,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,50-66,2018,19324,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,67-79,2018,6827,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,80-89,2018,1548,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,90+,2018,626,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,VOP,alle,2018,130254,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,BUP,0-17,2018,22451,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,BUP,alle,2018,22451,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,0-17,2018,22451,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,18-29,2018,41414,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,30-49,2018,60515,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,50-66,2018,19324,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,67-79,2018,6827,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,80-89,2018,1548,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,90+,2018,626,personer,ssb_13982,ekte
965985166,Lovisenberg diakonale sykehus AS,hf,TSB,alle,2018,152705,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,0-17,2018,25560,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,18-29,2018,26196,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,30-49,2018,41823,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,50-66,2018,26329,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,67-79,2018,14841,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,80-89,2018,4260,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,90+,2018,1342,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,SOM,alle,2018,140351,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,18-29,2018,26196,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,30-49,2018,41823,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,50-66,2018,26329,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,67-79,2018,14841,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,80-89,2018,4260,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,90+,2018,1342,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,VOP,alle,2018,114791,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,BUP,0-17,2018,25560,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,BUP,alle,2018,25560,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,0-17,2018,25560,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,18-29,2018,26196,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,30-49,2018,41823,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,50-66,2018,26329,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,67-79,2018,14841,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,80-89,2018,4260,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,90+,2018,1342,personer,ssb_13982,ekte
982791952,Diakonhjemmet sykehus AS,hf,TSB,alle,2018,140351,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,0-17,2018,56840,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,18-29,2018,39698,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,30-49,2018,67756,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,50-66,2018,56749,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,67-79,2018,30596,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,80-89,2018,10373,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,90+,2018,2805,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,SOM,alle,2018,264817,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,18-29,2018,39992,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,30-49,2018,68213,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,50-66,2018,57173,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,67-79,2018,30887,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,80-89,2018,10495,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,90+,2018,2832,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,VOP,alle,2018,209592,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,BUP,0-17,2018,57264,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,BUP,alle,2018,57264,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,0-17,2018,57264,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,18-29,2018,39992,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,30-49,2018,68213,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,50-66,2018,57173,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,67-79,2018,30887,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,80-89,2018,10495,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,90+,2018,2832,personer,ssb_13982,ekte
997005562,Helse Møre og Romsdal HF,hf,TSB,alle,2018,266856,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,0-17,2018,1129007,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,18-29,2018,845831,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,30-49,2018,1443452,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,50-66,2018,1090970,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,67-79,2018,563607,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,80-89,2018,178060,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,90+,2018,44692,personer,ssb_13982,ekte
H00,Hele landet,land,SOM,alle,2018,5295619,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,18-29,2018,845831,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,30-49,2018,1443452,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,50-66,2018,1090970,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,67-79,2018,563607,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,80-89,2018,178060,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,90+,2018,44692,personer,ssb_13982,ekte
H00,Hele landet,land,VOP,alle,2018,4166612,personer,ssb_13982,ekte
H00,Hele landet,land,BUP,0-17,2018,1129007,personer,ssb_13982,ekte
H00,Hele landet,land,BUP,alle,2018,1129007,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,0-17,2018,1129007,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,18-29,2018,845831,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,30-49,2018,1443452,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,50-66,2018,1090970,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,67-79,2018,563607,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,80-89,2018,178060,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,90+,2018,44692,personer,ssb_13982,ekte
H00,Hele landet,land,TSB,alle,2018,5295619,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,0-17,2018,251770,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,18-29,2018,181014,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,30-49,2018,303313,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,50-66,2018,218212,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,67-79,2018,107229,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,80-89,2018,35379,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,90+,2018,9378,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,SOM,alle,2018,1106295,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,18-29,2018,181014,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,30-49,2018,303313,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,50-66,2018,218212,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,67-79,2018,107229,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,80-89,2018,35379,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,90+,2018,9378,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,VOP,alle,2018,854525,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,BUP,0-17,2018,251770,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,BUP,alle,2018,251770,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,0-17,2018,251770,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,18-29,2018,181014,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,30-49,2018,303313,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,50-66,2018,218212,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,67-79,2018,107229,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,80-89,2018,35379,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,90+,2018,9378,personer,ssb_13982,ekte
H03,Helseregion Vest,helseregion,TSB,alle,2018,1106295,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,0-17,2018,154081,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,18-29,2018,120084,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,30-49,2018,187500,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,50-66,2018,150483,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,67-79,2018,80688,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,80-89,2018,26112,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,90+,2018,6652,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,SOM,alle,2018,725600,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,18-29,2018,120084,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,30-49,2018,187500,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,50-66,2018,150483,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,67-79,2018,80688,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,80-89,2018,26112,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,90+,2018,6652,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,VOP,alle,2018,571519,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,BUP,0-17,2018,154081,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,BUP,alle,2018,154081,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,0-17,2018,154081,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,18-29,2018,120084,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,30-49,2018,187500,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,50-66,2018,150483,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,67-79,2018,80688,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,80-89,2018,26112,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,90+,2018,6652,personer,ssb_13982,ekte
H04,Helseregion Midt-Norge,helseregion,TSB,alle,2018,725600,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,0-17,2018,98571,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,18-29,2018,79416,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,30-49,2018,121769,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,50-66,2018,106398,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,67-79,2018,57755,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,80-89,2018,18013,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,90+,2018,4079,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,SOM,alle,2018,486001,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,18-29,2018,79416,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,30-49,2018,121769,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,50-66,2018,106398,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,67-79,2018,57755,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,80-89,2018,18013,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,90+,2018,4079,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,VOP,alle,2018,387430,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,BUP,0-17,2018,98571,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,BUP,alle,2018,98571,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,0-17,2018,98571,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,18-29,2018,79416,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,30-49,2018,121769,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,50-66,2018,106398,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,67-79,2018,57755,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,80-89,2018,18013,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,90+,2018,4079,personer,ssb_13982,ekte
H05,Helseregion Nord,helseregion,TSB,alle,2018,486001,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,0-17,2018,624585,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,18-29,2018,465317,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,30-49,2018,830870,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,50-66,2018,615877,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,67-79,2018,317935,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,80-89,2018,98556,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,90+,2018,24583,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,SOM,alle,2018,2977723,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,18-29,2018,465317,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,30-49,2018,830870,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,50-66,2018,615877,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,67-79,2018,317935,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,80-89,2018,98556,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,90+,2018,24583,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,VOP,alle,2018,2353138,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,BUP,0-17,2018,624585,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,BUP,alle,2018,624585,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,0-17,2018,624585,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,18-29,2018,465317,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,30-49,2018,830870,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,50-66,2018,615877,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,67-79,2018,317935,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,80-89,2018,98556,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,90+,2018,24583,personer,ssb_13982,ekte
H12,Helseregion Sør-Øst,helseregion,TSB,alle,2018,2977723,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,0-17,2018,10372,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,18-29,2018,8300,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,30-49,2018,12389,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,50-66,2018,10205,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,67-79,2018,5155,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,80-89,2018,1548,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,90+,2018,270,personer,ssb_13982,ekte
S01,Hammerfest,lokalsykehus,SOM,alle,2018,48239,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,0-17,2018,5216,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,18-29,2018,4594,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,30-49,2018,7116,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,50-66,2018,6343,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,67-79,2018,3469,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,80-89,2018,1010,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,90+,2018,180,personer,ssb_13982,ekte
S02,Kirkenes,lokalsykehus,SOM,alle,2018,27928,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,0-17,2018,7210,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,18-29,2018,5499,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,30-49,2018,8832,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,50-66,2018,8367,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,67-79,2018,5022,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,80-89,2018,1568,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,90+,2018,372,personer,ssb_13982,ekte
S03,Harstad,lokalsykehus,SOM,alle,2018,36870,personer,ssb_13982,ekte
S04,Narvik,lokalsykehus,SOM,0-17,2018,5132,personer,ssb_13982,ekte
S04,Narvik,lokalsykehus,SOM,18-29,2018,4217,personer,ssb_13982,ekte
S04,Narvik,lokalsykehus,SOM,30-49,2018,6076,personer,ssb_13982,ekte
S04,Narvik,lokalsykehus,SOM,50-66,2018,6141,personer,ssb_13982,ekte
S04,Narvik,lokalsykehus,SOM,67-79,2018,3405,personer,ssb_13982,ekte
