dataset_id,source_id,group_code,group_label,municipality_code,county_code,period,value,per_1000,unit,last_updated
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1573,15,2025,96,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1573,15,2025,30,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1573,15,2025,220,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1573,15,2025,357,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1573,15,2025,252,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1573,15,2025,30,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1576,15,2024,329,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1576,15,2024,268,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1576,15,2024,462,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1576,15,2024,459,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1576,15,2024,241,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1576,15,2024,252,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1576,15,2024,147,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1576,15,2024,68,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1576,15,2024,149,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1576,15,2024,46,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1576,15,2024,351,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1576,15,2024,561,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1576,15,2024,399,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1576,15,2024,48,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1576,15,2025,324,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1576,15,2025,291,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1576,15,2025,474,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1576,15,2025,469,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1576,15,2025,240,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1576,15,2025,258,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1576,15,2025,145,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1576,15,2025,76,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1576,15,2025,150,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1576,15,2025,48,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1576,15,2025,344,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1576,15,2025,559,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1576,15,2025,395,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1576,15,2025,47,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1577,15,2024,1071,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1577,15,2024,871,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1577,15,2024,1503,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1577,15,2024,1494,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1577,15,2024,784,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1577,15,2024,820,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1577,15,2024,479,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1577,15,2024,221,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1577,15,2024,486,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1577,15,2024,151,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1577,15,2024,1142,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1577,15,2024,1825,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1577,15,2024,1300,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1577,15,2024,155,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1577,15,2025,1064,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1577,15,2025,953,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1577,15,2025,1553,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1577,15,2025,1539,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1577,15,2025,787,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1577,15,2025,847,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1577,15,2025,475,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1577,15,2025,249,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1577,15,2025,491,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1577,15,2025,156,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1577,15,2025,1127,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1577,15,2025,1833,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1577,15,2025,1294,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1577,15,2025,156,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1578,15,2024,241,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1578,15,2024,196,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1578,15,2024,338,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1578,15,2024,336,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1578,15,2024,176,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1578,15,2024,184,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1578,15,2024,108,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1578,15,2024,50,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1578,15,2024,109,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1578,15,2024,34,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1578,15,2024,257,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1578,15,2024,410,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1578,15,2024,292,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1578,15,2024,35,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1578,15,2025,240,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1578,15,2025,215,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1578,15,2025,350,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1578,15,2025,347,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1578,15,2025,177,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1578,15,2025,191,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1578,15,2025,107,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1578,15,2025,56,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1578,15,2025,110,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1578,15,2025,35,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1578,15,2025,254,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1578,15,2025,413,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1578,15,2025,291,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1578,15,2025,35,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1579,15,2024,1297,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1579,15,2024,1056,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1579,15,2024,1821,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1579,15,2024,1809,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1579,15,2024,949,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1579,15,2024,993,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1579,15,2024,580,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1579,15,2024,268,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1579,15,2024,589,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1579,15,2024,182,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1579,15,2024,1383,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1579,15,2024,2210,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1579,15,2024,1574,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1579,15,2024,188,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1579,15,2025,1287,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1579,15,2025,1153,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1579,15,2025,1878,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1579,15,2025,1861,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1579,15,2025,951,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1579,15,2025,1024,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1579,15,2025,574,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1579,15,2025,301,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1579,15,2025,593,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1579,15,2025,188,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1579,15,2025,1363,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1579,15,2025,2216,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1579,15,2025,1565,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1579,15,2025,188,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1580,15,2024,903,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1580,15,2024,735,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1580,15,2024,1268,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1580,15,2024,1260,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1580,15,2024,661,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1580,15,2024,691,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1580,15,2024,404,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1580,15,2024,187,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1580,15,2024,410,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1580,15,2024,127,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1580,15,2024,963,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1580,15,2024,1539,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1580,15,2024,1096,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1580,15,2024,131,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1580,15,2025,899,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1580,15,2025,806,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1580,15,2025,1313,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1580,15,2025,1301,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1580,15,2025,665,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1580,15,2025,716,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1580,15,2025,401,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1580,15,2025,210,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1580,15,2025,415,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1580,15,2025,132,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1580,15,2025,953,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1580,15,2025,1549,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1580,15,2025,1094,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1580,15,2025,131,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1804,18,2024,5184,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1804,18,2024,4220,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1804,18,2024,7279,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1804,18,2024,7232,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1804,18,2024,3794,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1804,18,2024,3969,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1804,18,2024,2318,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1804,18,2024,1072,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1804,18,2024,2355,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1804,18,2024,729,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1804,18,2024,5530,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1804,18,2024,8835,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1804,18,2024,6292,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1804,18,2024,753,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1804,18,2025,5135,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1804,18,2025,4602,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1804,18,2025,7496,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1804,18,2025,7429,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1804,18,2025,3796,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1804,18,2025,4086,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1804,18,2025,2291,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1804,18,2025,1200,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1804,18,2025,2369,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1804,18,2025,752,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1804,18,2025,5442,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1804,18,2025,8846,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1804,18,2025,6248,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1804,18,2025,751,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1806,18,2024,2083,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1806,18,2024,1695,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1806,18,2024,2925,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1806,18,2024,2906,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1806,18,2024,1524,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1806,18,2024,1595,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1806,18,2024,931,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1806,18,2024,431,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1806,18,2024,946,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1806,18,2024,293,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1806,18,2024,2222,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1806,18,2024,3550,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1806,18,2024,2528,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1806,18,2024,302,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1806,18,2025,2064,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1806,18,2025,1849,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1806,18,2025,3012,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1806,18,2025,2985,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1806,18,2025,1526,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1806,18,2025,1642,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1806,18,2025,921,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1806,18,2025,482,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1806,18,2025,952,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1806,18,2025,302,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1806,18,2025,2187,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1806,18,2025,3555,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1806,18,2025,2511,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1806,18,2025,302,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1811,18,2024,135,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1811,18,2024,110,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1811,18,2024,190,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1811,18,2024,188,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1811,18,2024,99,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1811,18,2024,103,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1811,18,2024,60,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1811,18,2024,28,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1811,18,2024,61,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1811,18,2024,19,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1811,18,2024,144,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1811,18,2024,230,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1811,18,2024,164,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1811,18,2024,20,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1811,18,2025,131,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1811,18,2025,118,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1811,18,2025,192,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1811,18,2025,190,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1811,18,2025,97,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1811,18,2025,105,76.06,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1811,18,2025,59,42.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1811,18,2025,31,22.33,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1811,18,2025,61,44.09,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1811,18,2025,19,14,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1811,18,2025,139,101.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1811,18,2025,226,164.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1811,18,2025,160,116.29,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1811,18,2025,19,13.97,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1812,18,2024,191,96.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1812,18,2024,155,78.56,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1812,18,2024,268,135.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1812,18,2024,266,134.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1812,18,2024,140,70.64,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1812,18,2024,146,73.89,personer,2026-02-16
medication_estimate,fhi_lmr_825,N05B,Angstdempende,1812,18,2024,85,43.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06B,ADHD / psykostimulerende,1812,18,2024,39,19.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,H03,Stoffskifte (thyreoidea),1812,18,2024,87,43.85,personer,2026-02-16
medication_estimate,fhi_lmr_825,M05B,Benskjorhet (osteoporose),1812,18,2024,27,13.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,N02A,Opioider (smertestillende),1812,18,2024,203,102.95,personer,2026-02-16
medication_estimate,fhi_lmr_825,R06,Allergi (antihistaminer),1812,18,2024,325,164.49,personer,2026-02-16
medication_estimate,fhi_lmr_825,A02B,Magesyre (protonpumpehemmere),1812,18,2024,231,117.15,personer,2026-02-16
medication_estimate,fhi_lmr_825,N03A,Epilepsi,1812,18,2024,28,14.01,personer,2026-02-16
medication_estimate,fhi_lmr_825,R03,Astma og KOLS,1812,18,2025,189,95.58,personer,2026-02-16
medication_estimate,fhi_lmr_825,A10,Diabetes,1812,18,2025,170,85.65,personer,2026-02-16
medication_estimate,fhi_lmr_825,C10,Kolesterolsenkende,1812,18,2025,276,139.52,personer,2026-02-16
medication_estimate,fhi_lmr_825,C09,Blodtrykk (RAAS-hemmere),1812,18,2025,274,138.27,personer,2026-02-16
medication_estimate,fhi_lmr_825,C07,Betablokkere,1812,18,2025,140,70.66,personer,2026-02-16
medication_estimate,fhi_lmr_825,N06A,Antidepressiva,1812,18,2025,151,76.06,personer,2026-02-16
