municipality_code,metric,metric_label,period,value,unit,source_id,quality
5060,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2021,214,personer,fhi_nokkel_699,ekte
5060,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2021,22.1612385439859,rate,fhi_nokkel_699,ekte
5060,npr_j440_j449_antall,KOLS (J44) – antall,2021,17,personer,fhi_nokkel_699,ekte
5060,npr_j440_j449_rate,KOLS (J44) – per 1000,2021,1.76047222078393,rate,fhi_nokkel_699,ekte
5060,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2021,164,personer,fhi_nokkel_699,ekte
5060,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2021,16.983379071092,rate,fhi_nokkel_699,ekte
5060,npr_s00_t78_antall,Personskader (S00-T78) – antall,2021,146,personer,fhi_nokkel_699,ekte
5060,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2021,15.1193496608502,rate,fhi_nokkel_699,ekte
5060,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2021,30,personer,fhi_nokkel_699,ekte
5060,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2021,3.10671568373634,rate,fhi_nokkel_699,ekte
5060,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2021,16,personer,fhi_nokkel_699,ekte
5060,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2021,1.65691503132605,rate,fhi_nokkel_699,ekte
5060,npr_t36_t65_antall,Forgiftninger (T36-T65) – antall,2021,8,personer,fhi_nokkel_699,ekte
5060,npr_t36_t65_rate,Forgiftninger (T36-T65) – per 1000,2021,0.828457515663025,rate,fhi_nokkel_699,ekte
5060,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2022,191,personer,fhi_nokkel_699,ekte
5060,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2022,19.4679441443278,rate,fhi_nokkel_699,ekte
5060,npr_j440_j449_antall,KOLS (J44) – antall,2022,21,personer,fhi_nokkel_699,ekte
5060,npr_j440_j449_rate,KOLS (J44) – per 1000,2022,2.14045459178473,rate,fhi_nokkel_699,ekte
5060,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2022,151,personer,fhi_nokkel_699,ekte
5060,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2022,15.3908877790235,rate,fhi_nokkel_699,ekte
5060,npr_s00_t78_antall,Personskader (S00-T78) – antall,2022,170,personer,fhi_nokkel_699,ekte
5060,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2022,17.3274895525431,rate,fhi_nokkel_699,ekte
5060,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2022,28,personer,fhi_nokkel_699,ekte
5060,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2022,2.85393945571298,rate,fhi_nokkel_699,ekte
5060,npr_t36_t65_antall,Forgiftninger (T36-T65) – antall,2022,8,personer,fhi_nokkel_699,ekte
5060,npr_t36_t65_rate,Forgiftninger (T36-T65) – per 1000,2022,0.81541127306085,rate,fhi_nokkel_699,ekte
5060,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2023,182,personer,fhi_nokkel_699,ekte
5060,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2023,18.3301440225602,rate,fhi_nokkel_699,ekte
5060,npr_j440_j449_antall,KOLS (J44) – antall,2023,17,personer,fhi_nokkel_699,ekte
5060,npr_j440_j449_rate,KOLS (J44) – per 1000,2023,1.71215630979958,rate,fhi_nokkel_699,ekte
5060,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2023,158,personer,fhi_nokkel_699,ekte
5060,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2023,15.9129821734314,rate,fhi_nokkel_699,ekte
5060,npr_s00_t78_antall,Personskader (S00-T78) – antall,2023,145,personer,fhi_nokkel_699,ekte
5060,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2023,14.6036861718199,rate,fhi_nokkel_699,ekte
5060,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2023,21,personer,fhi_nokkel_699,ekte
5060,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2023,2.11501661798771,rate,fhi_nokkel_699,ekte
5060,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2023,20,personer,fhi_nokkel_699,ekte
5060,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2023,2.01430154094068,rate,fhi_nokkel_699,ekte
5060,npr_t36_t65_antall,Forgiftninger (T36-T65) – antall,2023,7,personer,fhi_nokkel_699,ekte
5060,npr_t36_t65_rate,Forgiftninger (T36-T65) – per 1000,2023,0.705005539329238,rate,fhi_nokkel_699,ekte
5060,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2024,199,personer,fhi_nokkel_699,ekte
5060,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2024,20.0110613907185,rate,fhi_nokkel_699,ekte
5060,npr_j440_j449_antall,KOLS (J44) – antall,2024,24,personer,fhi_nokkel_699,ekte
5060,npr_j440_j449_rate,KOLS (J44) – per 1000,2024,2.41339433857911,rate,fhi_nokkel_699,ekte
5060,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2024,136,personer,fhi_nokkel_699,ekte
5060,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2024,13.6759012519483,rate,fhi_nokkel_699,ekte
5060,npr_s00_t78_antall,Personskader (S00-T78) – antall,2024,140,personer,fhi_nokkel_699,ekte
5060,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2024,14.0781336417115,rate,fhi_nokkel_699,ekte
5060,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2024,18,personer,fhi_nokkel_699,ekte
5060,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2024,1.81004575393434,rate,fhi_nokkel_699,ekte
5060,npr_t36_t65_antall,Forgiftninger (T36-T65) – antall,2024,5,personer,fhi_nokkel_699,ekte
5060,npr_t36_t65_rate,Forgiftninger (T36-T65) – per 1000,2024,0.502790487203982,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2012,28,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2012,13.4972282477705,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2012,41,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2012,19.763798505664,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2013,36,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2013,17.5310445580716,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2013,44,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2013,21.426832237643,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2013,35,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2013,17.0440710981252,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2014,29,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2014,14.2017629774731,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2015,28,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2015,13.745704467354,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2015,25,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2015,12.2729504172803,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2016,28,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2016,13.7863121614968,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2016,26,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2016,12.8015755785327,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2017,31,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2017,15.2521525215252,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2017,23,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2017,11.3161131611316,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2018,24,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2018,11.8023112859602,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2018,40,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2018,19.6705188099336,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2018,25,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2018,12.2940742562085,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2019,27,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2019,13.3961796080377,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2019,42,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2019,20.8385016125031,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2019,25,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2019,12.4038700074423,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2020,40,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2020,20.0400801603206,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2020,28,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2020,14.0280561122245,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2020,32,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2020,16.0320641282565,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2021,33,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2021,16.6288737717309,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2021,39,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2021,19.6523053665911,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2021,22,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2021,11.0859158478206,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2022,28,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2022,14.2240284480569,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2022,32,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2022,16.256032512065,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2022,28,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2022,14.2240284480569,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2023,33,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2023,16.8582375478927,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2023,41,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2023,20.9450830140485,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2023,24,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2023,12.2605363984674,rate,fhi_nokkel_699,ekte
5061,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2024,35,personer,fhi_nokkel_699,ekte
5061,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2024,17.9717586649551,rate,fhi_nokkel_699,ekte
5061,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2024,45,personer,fhi_nokkel_699,ekte
5061,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2024,23.1065468549422,rate,fhi_nokkel_699,ekte
5061,npr_s00_t78_antall,Personskader (S00-T78) – antall,2024,27,personer,fhi_nokkel_699,ekte
5061,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2024,13.8639281129653,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2012,748,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2012,15.3239436619718,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2012,61,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2012,1.24967989756722,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2012,851,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2012,17.4340588988476,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2012,669,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2012,13.7055057618438,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2012,132,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2012,2.70422535211268,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2012,80,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2012,1.63892445582586,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2013,827,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2013,16.7182161845271,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2013,57,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2013,1.15228334040876,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2013,842,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2013,17.0214486425294,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2013,761,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2013,15.3839933693169,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2013,141,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2013,2.85038510522166,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2013,77,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2013,1.55659328441183,rate,fhi_nokkel_699,ekte
1804,npr_t36_t65_antall,Forgiftninger (T36-T65) – antall,2013,64,personer,fhi_nokkel_699,ekte
1804,npr_t36_t65_rate,Forgiftninger (T36-T65) – per 1000,2013,1.29379182080983,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2014,798,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2014,15.9734176708435,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2014,72,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2014,1.44121061691821,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2014,833,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2014,16.6740061651788,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2014,635,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2014,12.7106769686537,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2014,102,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2014,2.04171504063413,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2014,83,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2014,1.66139557228072,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2015,788,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2015,15.6546442442363,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2015,76,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2015,1.5098387849771,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2015,774,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2015,15.3765160470037,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2015,673,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2015,13.3700197669683,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2015,113,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2015,2.24489187766333,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2015,80,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2015,1.58930398418643,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2016,802,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2016,15.8013988769579,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2016,61,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2016,1.20185203428234,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2016,831,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2016,16.3727711555512,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2016,708,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2016,13.9493645946212,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2016,109,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2016,2.14757166781598,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2016,78,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2016,1.53679440449217,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2017,878,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2017,17.1183466562683,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2017,58,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2017,1.13082472216806,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2017,889,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2017,17.3328134139208,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2017,667,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2017,13.0044843049327,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2017,105,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2017,2.04718268668356,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2017,70,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2017,1.36478845778904,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2018,840,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2018,16.2190341951304,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2018,49,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2018,0.946110328049275,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2018,866,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2018,16.7210519202178,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2018,663,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2018,12.8014519897279,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2018,115,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2018,2.22046301480952,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2018,91,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2018,1.7570620378058,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2019,846,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2019,16.2098466195955,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2019,43,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2019,0.823904733620103,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2019,899,personer,fhi_nokkel_699,ekte
1804,npr_m00_m99_rate,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – per 1000,2019,17.2253571052203,rate,fhi_nokkel_699,ekte
1804,npr_s00_t78_antall,Personskader (S00-T78) – antall,2019,759,personer,fhi_nokkel_699,ekte
1804,npr_s00_t78_rate,Personskader (S00-T78) – per 1000,2019,14.5428765771548,rate,fhi_nokkel_699,ekte
1804,npr_s00_s09_antall,Hodeskader (S00-S09) – antall,2019,127,personer,fhi_nokkel_699,ekte
1804,npr_s00_s09_rate,Hodeskader (S00-S09) – per 1000,2019,2.43339305045937,rate,fhi_nokkel_699,ekte
1804,npr_s720_s722_antall,Hoftebrudd (S72.0-72.2) – antall,2019,76,personer,fhi_nokkel_699,ekte
1804,npr_s720_s722_rate,Hoftebrudd (S72.0-72.2) – per 1000,2019,1.45620371523553,rate,fhi_nokkel_699,ekte
1804,npr_i00_i99_antall,Hjerte og karsykdom (I00-I99) – antall,2020,848,personer,fhi_nokkel_699,ekte
1804,npr_i00_i99_rate,Hjerte og karsykdom (I00-I99) – per 1000,2020,16.1651591257851,rate,fhi_nokkel_699,ekte
1804,npr_j440_j449_antall,KOLS (J44) – antall,2020,46,personer,fhi_nokkel_699,ekte
1804,npr_j440_j449_rate,KOLS (J44) – per 1000,2020,0.876883631823251,rate,fhi_nokkel_699,ekte
1804,npr_m00_m99_antall,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99) – antall,2020,842,personer,fhi_nokkel_699,ekte
