municipality_code,metric,metric_label,period,value,unit,source_id,quality
3433,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.3,arsverk,ssb_11996,ekte
3433,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.3,arsverk,ssb_11996,ekte
3433,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.3,arsverk,ssb_11996,ekte
3433,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
3433,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3434,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.5,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.2,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.2,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.4,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.3,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.1,arsverk,ssb_11996,ekte
3435,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.1,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3436,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.4,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3437,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.1,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.1,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.2,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.2,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
3438,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,1.3,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,1.5,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,1.7,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,1.7,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.7,arsverk,ssb_11996,ekte
3439,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,2.3,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.1,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.5,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,1.1,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3440,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.2,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.2,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.2,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3441,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.2,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
3442,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,1.3,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.2,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
3443,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.3,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.6,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.6,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.6,arsverk,ssb_11996,ekte
3446,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.4,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.7,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.7,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,1.3,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,1.3,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.3,arsverk,ssb_11996,ekte
3447,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,1.3,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3448,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3449,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.3,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.2,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.2,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.3,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
3450,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.3,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.1,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.1,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.1,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.1,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.1,arsverk,ssb_11996,ekte
3451,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.1,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3452,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.1,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.1,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.1,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.1,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3453,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0.2,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0.2,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.1,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3454,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3301,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.5,arsverk,ssb_11996,ekte
3301,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,1.5,arsverk,ssb_11996,ekte
3303,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3303,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.8,arsverk,ssb_11996,ekte
3305,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3305,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3310,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.1,arsverk,ssb_11996,ekte
3310,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3312,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.9,arsverk,ssb_11996,ekte
3312,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,6.5,arsverk,ssb_11996,ekte
3314,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1,arsverk,ssb_11996,ekte
3314,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,1,arsverk,ssb_11996,ekte
3316,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3316,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3318,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3318,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3320,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
3320,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
3322,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
3322,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.3,arsverk,ssb_11996,ekte
3324,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
3324,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
3326,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
3326,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.3,arsverk,ssb_11996,ekte
3328,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3328,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3330,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
3330,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3332,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3332,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3334,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3334,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3336,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3336,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3338,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3338,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3901,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.7,arsverk,ssb_11996,ekte
3901,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.7,arsverk,ssb_11996,ekte
3903,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3903,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.5,arsverk,ssb_11996,ekte
3905,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
3905,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
3907,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.4,arsverk,ssb_11996,ekte
3907,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.4,arsverk,ssb_11996,ekte
3909,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,2,arsverk,ssb_11996,ekte
3909,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.8,arsverk,ssb_11996,ekte
3911,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.4,arsverk,ssb_11996,ekte
3911,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4001,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.1,arsverk,ssb_11996,ekte
4001,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,1.2,arsverk,ssb_11996,ekte
4003,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4003,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4005,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4005,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4010,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.5,arsverk,ssb_11996,ekte
4010,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.5,arsverk,ssb_11996,ekte
4012,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4012,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,1,arsverk,ssb_11996,ekte
4014,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4014,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4016,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
4016,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
4018,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4018,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4020,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.3,arsverk,ssb_11996,ekte
4020,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.3,arsverk,ssb_11996,ekte
4022,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,1.5,arsverk,ssb_11996,ekte
4022,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
4024,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4024,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.7,arsverk,ssb_11996,ekte
4026,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4026,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4028,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.1,arsverk,ssb_11996,ekte
4028,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4030,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4030,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4032,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4032,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4034,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4034,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4036,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4036,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4201,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4202,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,1.8,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4203,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,1.6,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,1.6,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,1.6,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,1.6,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0.2,arsverk,ssb_11996,ekte
4204,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0.2,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4205,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2024,0,arsverk,ssb_11996,ekte
4206,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2025,0,arsverk,ssb_11996,ekte
4207,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2020,1.3,arsverk,ssb_11996,ekte
4207,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2021,1.1,arsverk,ssb_11996,ekte
4207,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2022,0.2,arsverk,ssb_11996,ekte
4207,legearsverk_120,Avtalte legeårsverk (årsverk) – Administrasjon,2023,0.6,arsverk,ssb_11996,ekte
