region_id,region_navn,region_type,tjenesteomrade,aldersgruppe,diagnose_kode,diagnose_navn,metric,period,value,unit,source_id,quality
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2018,204,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2018,270,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2018,1530,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2018,2085,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2018,261,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2018,306,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2018,480,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2018,5238,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2018,1992,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2018,2016,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2018,6096,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,_T,I alt,pasienter,2018,13827,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,_T,I alt,pasienter_dogn,2018,3135,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,_T,I alt,dognopphold,2018,4404,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,_T,I alt,oppholdsdogn,2018,14310,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2018,324,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2018,78,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2018,84,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2018,378,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,II,(C00-D48) Svulster,pasienter,2018,411,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,II,(C00-D48) Svulster,pasienter_dogn,2018,42,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,II,(C00-D48) Svulster,dognopphold,2018,102,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,II,(C00-D48) Svulster,oppholdsdogn,2018,510,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2018,87,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2018,12,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2018,18,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2018,54,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2018,702,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2018,99,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2018,132,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2018,408,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2018,354,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2018,126,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2018,156,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2018,234,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2018,330,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2018,54,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2018,78,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2018,384,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2018,792,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2018,126,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2018,168,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2018,882,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2018,573,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2018,15,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2018,18,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2018,42,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2018,558,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2018,18,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2018,18,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2018,36,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2018,1263,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2018,165,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2018,192,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2018,516,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2018,1374,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2018,264,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2018,342,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2018,936,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2018,1212,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2018,45,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2018,48,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2018,162,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2018,1686,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2018,129,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2018,144,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2018,552,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2018,1749,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2018,144,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2018,180,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2018,396,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2018,2406,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2018,462,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2018,582,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2018,1596,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2018,1140,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2018,291,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2018,378,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XV,"(O00-O99) Svangerskap, fødsel og barseltid",oppholdsdogn,2018,684,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter,2018,3,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter_dogn,2018,0,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,dognopphold,2018,0,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,oppholdsdogn,2018,0,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter,2018,306,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2018,42,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2018,48,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2018,246,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2018,2058,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2018,327,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2018,366,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2018,606,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2018,4824,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2018,1242,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2018,1320,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,18-29,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2018,5586,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,_T,I alt,pasienter,2018,25071,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,_T,I alt,pasienter_dogn,2018,4857,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,_T,I alt,dognopphold,2018,6840,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,_T,I alt,oppholdsdogn,2018,28056,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2018,555,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2018,102,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2018,120,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2018,576,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,II,(C00-D48) Svulster,pasienter,2018,1527,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,II,(C00-D48) Svulster,pasienter_dogn,2018,195,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,II,(C00-D48) Svulster,dognopphold,2018,294,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,II,(C00-D48) Svulster,oppholdsdogn,2018,1134,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2018,288,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2018,36,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2018,48,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2018,144,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2018,1833,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2018,231,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2018,282,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2018,978,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2018,324,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2018,126,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2018,156,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2018,426,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2018,1221,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2018,249,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2018,390,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2018,1716,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2018,2094,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2018,246,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2018,330,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2018,1686,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2018,1788,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2018,30,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2018,30,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2018,114,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2018,1332,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2018,39,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2018,36,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2018,78,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2018,1563,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2018,225,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2018,264,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2018,1038,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2018,2994,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2018,465,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2018,588,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2018,1848,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2018,2016,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2018,105,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2018,126,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2018,582,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2018,4515,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2018,456,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2018,528,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2018,3096,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2018,3600,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2018,339,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2018,402,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2018,1044,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2018,2970,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2018,561,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2018,684,antall,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2018,2598,dogn,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2018,1113,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2018,243,personer,ssb_14824,ekte
18,Nordland - Nordlánnda,fylke,SOM,30-49,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2018,282,antall,ssb_14824,ekte
